00:46:55;CHG;19;1,387;1,738;0,085;2,000;2,085
00:47:02;CHG;19;1,387;1,748;0,085;2,000;2,085
00:47:09;CHG;20;1,392;1,641;0,070;2,000;2,070
00:47:16;CHG;19;1,387;1,631;-0,003;2,000;1,997
00:47:22;CHG;20;1,387;1,758;0,168;2,000;2,168
00:47:29;CHG;20;1,387;1,631;0,080;2,000;2,080
00:47:36;CHG;19;1,392;1,631;-0,008;2,000;1,992
00:47:43;CHG;19;1,387;1,729;-0,062;2,000;1,938
00:47:49;CHG;19;1,387;1,621;-0,013;2,000;1,987
00:47:56;CHG;19;1,387;1,626;-0,008;2,000;1,992
00:48:03;CHG;20;1,387;1,738;0,017;2,000;2,017
00:48:10;CHG;20;1,392;1,646;0,080;2,000;2,080
00:48:16;CHG;19;1,387;1,748;0,075;2,000;2,075
00:48:23;CHG;20;1,387;1,631;0,061;2,000;2,061
00:48:30;CHG;19;1,392;1,719;-0,154;2,000;1,846
